gene_id	gene_name	N61311_untreated	N61311_dex	N052611_untreated	N052611_dex	N080611_untreated	N080611_dex	N061011_untreated	N061011_dex
ENSG00000248720.1	RFPL4AP5	0	0	0	0	0	0	0	0
ENSG00000244791.2	RP11-65D17.1	0	0	0	0	0	0	0	0
ENSG00000253427.1	RP11-103H7.1	0	0	0	0	0	0	0	0
ENSG00000253220.1	RP11-103H7.2	0	0	0	0	0	0	0	0
ENSG00000207138.1	RNU6-869P	0	0	0	0	0	0	0	0
ENSG00000253530.1	RP11-103H7.3	0	0	0	0	0	0	0	0
ENSG00000168672.3	FAM84B	22	8	7	0	19	7	11	7
ENSG00000254010.1	RP11-103H7.5	0	0	0	0	0	0	0	0
ENSG00000254286.1	RP11-89K10.1	0	0	0	0	0	0	0	0
ENSG00000253543.1	RP11-89K10.2	0	0	0	0	0	0	0	0
ENSG00000212451.1	RNU11-4P	0	0	0	0	0	0	0	0
ENSG00000253573.1	RP11-351C8.1	0	0	0	0	0	0	0	0
ENSG00000253438.2	PCAT1	0	0	0	0	0	1	0	0
ENSG00000253264.1	PCAT2	0	0	0	0	0	0	0	0
ENSG00000224722.3	RP11-255B23.1	1	0	0	2	1	2	1	2
ENSG00000254166.1	RP11-255B23.4	0	0	0	0	0	0	0	0
ENSG00000247844.1	CCAT1	0	0	0	0	0	0	0	0
ENSG00000246228.2	CASC8	0	1	3	1	1	6	1	5
ENSG00000271509.1	RP11-382A18.3	0	0	0	0	0	0	0	0
ENSG00000253929.1	RP11-382A18.2	0	0	0	0	0	0	0	0
ENSG00000212993.3	POU5F1B	0	0	0	0	2	1	1	0
ENSG00000249375.3	CASC11	4	0	0	1	2	2	5	1
ENSG00000136997.10	MYC	588	836	604	544	661	1526	437	927
ENSG00000249859.3	PVT1	64	62	57	29	88	115	33	49
ENSG00000256655.1	TMEM75	0	0	0	0	0	2	0	1
ENSG00000221771.1	MIR1205	0	0	0	0	0	0	0	0
ENSG00000207110.1	RNU1-106P	0	1	0	0	2	2	1	0
ENSG00000222501.1	RNU4-25P	0	0	0	0	0	1	0	0
ENSG00000221176.1	MIR1207	0	0	0	0	0	1	0	0
ENSG00000221261.1	MIR1208	0	0	0	0	1	0	0	0
ENSG00000201782.1	RN7SKP226	0	0	0	0	0	0	0	0
ENSG00000254275.2	RP11-89M16.1	1	1	1	0	2	0	2	1
ENSG00000221351.1	AC068570.1	0	0	0	0	0	0	0	0
ENSG00000250400.3	LINC00977	0	0	0	0	0	0	0	0
ENSG00000253225.1	RP11-1057N3.2	0	0	0	0	0	0	0	0
ENSG00000222755.1	RN7SKP206	0	0	0	0	0	0	0	0
ENSG00000229140.4	CCDC26	1	0	0	0	0	0	0	0
ENSG00000253926.1	RP11-26E5.1	0	0	0	0	0	0	0	0
ENSG00000263763.1	MIR3686	0	0	0	0	0	0	0	0
ENSG00000265513.1	hsa-mir-3673	0	0	0	0	0	0	0	0
ENSG00000266096.1	AC011652.2	0	0	0	0	0	0	0	0
ENSG00000265219.1	AC011652.1	0	0	0	0	0	0	0	0
ENSG00000265687.1	AC016178.1	0	0	0	0	0	0	0	0
ENSG00000264680.1	hsa-mir-3669	0	0	0	0	0	0	0	0
ENSG00000266387.1	AC016178.2	0	0	0	0	0	0	0	0
ENSG00000254223.1	RP11-419K12.1	0	0	0	0	0	0	0	0
ENSG00000224110.3	RP11-274M4.1	0	0	0	0	0	0	0	0
ENSG00000147697.4	GSDMC	0	1	0	0	5	7	0	0
ENSG00000254317.1	RP11-473O4.5	1	1	0	0	2	2	1	0
ENSG00000153310.14	FAM49B	206	178	242	135	251	363	179	220
ENSG00000243402.1	RP11-473O4.1	0	0	0	0	0	1	0	0
ENSG00000200075.1	SNORA25	0	0	0	0	0	0	0	0
ENSG00000254263.1	RP11-473O4.4	0	0	1	1	0	0	0	0
ENSG00000253720.1	RP11-473O4.3	1	0	0	0	0	0	0	0
ENSG00000253043.1	RNU7-181P	0	0	0	0	0	0	0	0
ENSG00000264653.1	MIR5194	0	0	0	0	0	0	0	0
ENSG00000153317.10	ASAP1	3198	3510	3900	2606	4447	6430	3131	4026
ENSG00000200304.1	RNU6-1255P	0	0	0	0	0	0	0	0
ENSG00000203377.1	AC131568.1	1	0	0	0	0	1	0	0
ENSG00000212342.1	SNORA12	0	0	0	0	0	0	0	0
ENSG00000253656.1	KB-1568E2.1	0	0	0	0	0	0	0	0
ENSG00000155897.5	ADCY8	49	0	12	2	35	2	88	7
ENSG00000253259.1	RP11-737F9.2	2	0	0	0	0	0	0	0
ENSG00000253992.1	RP11-737F9.1	0	0	0	0	1	0	0	0
ENSG00000253407.1	RP11-381I15.1	0	0	0	0	0	0	0	0
ENSG00000253507.1	CTD-2501M5.1	4	1	3	0	3	0	3	0
ENSG00000252158.1	SNORA72	0	0	0	0	0	0	0	0
ENSG00000254255.1	CTD-2008O4.1	0	0	0	0	0	0	0	0
ENSG00000132294.9	EFR3A	2834	2263	3201	1757	3636	4714	2799	2855
ENSG00000258417.2	OC90	0	0	0	0	0	0	0	0
ENSG00000253117.4	OC90	0	0	0	0	0	0	0	0
ENSG00000132297.7	HHLA1	0	0	0	0	0	0	0	0
ENSG00000184156.11	KCNQ3	8	27	6	7	4	36	3	42
ENSG00000253521.1	HPYR1	0	1	0	0	0	0	0	0
ENSG00000129295.4	LRRC6	44	49	62	26	62	48	49	54
ENSG00000222570.1	AF216667.1	0	0	0	0	0	0	0	0
ENSG00000165071.10	TMEM71	7	7	15	3	16	25	6	6
ENSG00000129292.16	PHF20L1	1254	1221	1425	819	1865	1894	1061	1189
ENSG00000270137.1	CTC-137K3.1	1	0	0	0	0	0	0	0
ENSG00000223697.2	AF230666.2	4	8	9	3	8	12	7	2
ENSG00000042832.7	TG	13	13	51	21	57	74	22	50
ENSG00000240237.1	CTD-2182N23.1	0	0	0	0	0	0	0	0
ENSG00000155926.9	SLA	2	1	10	0	2	6	0	2
ENSG00000104415.9	WISP1	646	287	597	114	587	550	286	192
ENSG00000270132.1	WISP1-UT1	0	0	0	0	0	0	0	0
ENSG00000104419.10	NDRG1	3188	2586	3497	1781	4057	7304	2552	3550
ENSG00000243537.1	CTC-458A3.1	0	0	0	0	0	0	0	0
ENSG00000253638.1	CTC-369M3.1	0	0	0	0	0	0	0	0
ENSG00000225259.3	ST13P6	16	10	22	11	24	24	14	16
ENSG00000008513.10	ST3GAL1	2053	1203	1751	588	2650	2316	1612	1090
ENSG00000261220.2	RP11-629O1.2	17	14	18	10	12	22	18	12
ENSG00000212273.1	SNORA40	0	0	0	0	0	0	0	0
ENSG00000253970.1	MTND2P7	0	0	0	0	0	0	0	0
ENSG00000253916.1	CTD-2309H9.2	0	0	0	0	0	0	0	0
ENSG00000253561.1	CTD-2588J1.1	0	0	0	0	0	0	0	0
ENSG00000253165.1	CTD-2309H9.3	0	0	0	0	0	0	0	0
ENSG00000254313.1	CTD-2309H9.4	0	0	0	0	0	0	0	0
ENSG00000253593.2	RP11-157E21.1	0	0	0	0	2	0	0	0
ENSG00000271240.1	RP11-157E21.2	0	0	0	0	0	0	0	0
ENSG00000253627.1	RP11-513H8.1	0	0	0	0	0	0	0	0
ENSG00000066827.11	ZFAT	257	145	256	99	315	326	199	166
ENSG00000248492.1	ZFAT-AS1	0	0	0	0	0	0	0	0
ENSG00000271048.1	CTD-2342N23.2	0	0	0	0	0	0	0	0
ENSG00000272456.1	CTD-2342N23.3	0	0	0	0	0	0	0	0
ENSG00000259820.1	AC083843.1	45	51	51	29	48	87	40	58
ENSG00000207582.1	MIR30B	0	0	0	0	0	0	0	0
ENSG00000199153.1	MIR30D	0	0	0	0	0	0	0	0
ENSG00000254028.1	AC083843.2	0	1	1	0	1	0	0	0
ENSG00000253433.1	AC083843.3	1	0	0	0	0	0	0	0
ENSG00000251218.1	RP11-1057B8.2	0	0	0	0	0	0	0	0
ENSG00000244413.1	RP11-1057B8.1	0	0	0	0	0	0	0	0
ENSG00000254083.1	RP11-452N4.1	0	0	0	0	0	0	0	0
ENSG00000265266.1	AC022681.1	0	0	0	0	0	0	0	0
ENSG00000254372.1	RP11-343P9.1	0	0	0	0	0	1	0	0
ENSG00000131773.9	KHDRBS3	188	188	154	126	127	224	199	203
ENSG00000253915.1	MAPRE1P1	0	0	0	0	0	0	0	0
ENSG00000199652.2	RNU1-35P	0	0	0	0	0	0	0	0
ENSG00000253248.1	RP11-149P24.1	0	0	0	0	0	0	0	0
ENSG00000253839.1	RP11-431D12.1	0	0	0	0	0	0	0	0
ENSG00000254101.1	RP11-30J20.1	1	0	2	1	0	0	1	0
ENSG00000206678.1	RNU6-144P	0	0	0	0	0	0	0	0
ENSG00000254076.1	CTD-3145H4.1	0	0	0	0	0	0	0	0
ENSG00000253288.1	RP11-238K6.1	0	0	0	0	0	0	0	0
ENSG00000254361.1	RP11-238K6.2	0	0	0	0	0	0	0	0
ENSG00000253988.1	RP11-489O18.1	0	0	0	0	0	0	0	0
ENSG00000147724.7	FAM135B	0	1	0	0	0	0	0	0
ENSG00000169436.12	COL22A1	0	0	0	0	10	2	0	0
ENSG00000253432.1	RP11-324F11.1	0	0	0	0	0	0	0	0
ENSG00000251744.1	SNORA25	0	0	0	0	0	0	0	0
ENSG00000253783.1	CTD-2534J5.1	0	0	0	0	0	0	0	0
ENSG00000254258.1	RP11-398H6.1	0	1	0	1	1	2	0	2
ENSG00000169427.2	KCNK9	0	0	0	0	0	0	0	2
ENSG00000167632.10	TRAPPC9	482	453	489	340	481	642	398	497
ENSG00000253574.1	RP11-284H18.1	0	0	0	0	0	0	0	0
ENSG00000250733.3	C8orf17	0	0	0	0	0	0	0	0
ENSG00000259891.1	CTA-204B4.2	30	26	33	24	36	30	22	29
ENSG00000104472.5	CHRAC1	483	510	642	479	583	815	559	646
ENSG00000259758.1	CASC7	980	1108	751	922	958	1772	813	1470
ENSG00000123908.7	AGO2	371	392	314	212	379	753	305	607
ENSG00000169398.15	PTK2	1979	1782	2074	1307	2203	2952	1648	1877
ENSG00000254324.1	MIR151A	0	0	0	0	0	0	0	0
ENSG00000252864.1	RNA5SP278	0	0	0	0	0	0	0	0
ENSG00000253266.1	RP11-128L5.1	0	0	0	0	1	0	0	0
ENSG00000105339.6	DENND3	480	540	629	434	465	696	454	689
ENSG00000253210.1	RP11-809O17.1	12	3	17	2	18	16	13	9
ENSG00000022567.5	SLC45A4	138	134	152	100	167	262	131	167
ENSG00000253307.1	RP11-10J21.4	0	0	4	2	0	0	0	0
ENSG00000254019.1	RP11-10J21.3	0	0	0	0	0	0	0	0
ENSG00000254197.1	RP11-10J21.5	0	0	0	0	0	0	0	0
ENSG00000254291.1	RP11-10J21.6	0	0	0	0	0	0	0	0
ENSG00000253595.1	CTD-3064M3.1	0	0	0	0	0	0	0	0
ENSG00000261655.1	CTD-3064M3.3	6	4	15	2	14	3	6	1
ENSG00000204882.3	GPR20	6	1	8	0	8	3	6	0
ENSG00000244998.1	CTD-3064M3.4	0	0	0	0	0	0	0	0
ENSG00000184489.7	PTP4A3	44	24	47	26	34	46	24	9
ENSG00000226807.2	MROH5	0	0	0	0	0	0	0	0
ENSG00000271959.1	CTD-3064M3.7	0	0	0	0	0	0	0	0
ENSG00000238854.1	SNORD5	0	0	0	0	0	0	0	0
ENSG00000253605.1	HNRNPA1P38	0	1	0	2	2	0	1	1
ENSG00000226490.1	AC138647.1	0	0	0	0	0	0	0	0
ENSG00000221123.1	AC104417.1	0	0	0	0	0	0	0	0
ENSG00000254183.1	RP11-953B20.2	0	0	0	0	0	0	0	0
ENSG00000261710.1	RP11-953B20.1	0	0	0	0	0	0	0	0
ENSG00000265247.1	MIR4472-1	0	0	0	0	0	0	0	0
ENSG00000254008.1	LINC00051	1	0	0	0	0	0	0	0
ENSG00000171045.10	TSNARE1	204	162	173	100	180	232	158	202
ENSG00000253602.1	CTD-3135A9.3	0	0	0	0	0	0	0	0
ENSG00000261693.1	RP13-467H17.1	0	1	4	1	2	0	4	1
ENSG00000181790.6	BAI1	3	0	1	1	1	1	4	0
ENSG00000232722.1	MROH4P	0	0	0	0	0	0	0	0
ENSG00000198576.2	ARC	2	7	1	1	4	0	1	0
ENSG00000261044.1	AP006547.3	0	0	0	0	0	0	0	0
ENSG00000253753.1	AC145123.2	0	0	0	0	0	0	0	0
ENSG00000234616.4	JRK	143	78	99	46	212	216	7	7
ENSG00000167653.4	PSCA	1	0	0	0	16	6	0	0
ENSG00000160886.9	LY6K	0	3	0	0	3	7	5	2
ENSG00000253741.1	CTD-2292P10.4	1	0	1	0	1	0	0	0
ENSG00000130193.7	THEM6	110	48	116	53	118	129	79	73
ENSG00000253806.1	CTD-2292P10.2	0	0	0	0	0	0	0	0
ENSG00000126233.1	SLURP1	0	0	1	0	0	0	0	0
ENSG00000197353.3	LYPD2	0	0	0	0	0	0	0	0
ENSG00000253196.1	RP11-706C16.7	0	0	1	0	0	0	0	0
ENSG00000180155.14	LYNX1	1858	1079	1816	759	806	763	1165	865
ENSG00000167656.4	LY6D	0	0	0	0	0	0	0	0
ENSG00000253715.1	RP11-706C16.8	0	0	0	0	0	0	0	0
ENSG00000253728.1	RP11-706C16.5	0	0	0	0	0	0	0	0
ENSG00000104499.2	GML	0	0	0	0	0	0	0	0
ENSG00000253421.1	ZNHIT1P1	0	0	0	0	0	0	0	0
ENSG00000160882.7	CYP11B1	0	0	0	0	0	0	0	0
ENSG00000179142.2	CYP11B2	0	0	0	0	0	0	0	0
ENSG00000247317.3	RP11-273G15.2	42	15	32	4	37	31	75	47
ENSG00000253971.1	CDC42P3	1	0	0	1	1	2	0	0
ENSG00000160932.6	LY6E	3866	2661	3358	1953	4075	4576	3958	3235
ENSG00000177335.6	C8orf31	31	12	56	25	52	50	44	29
ENSG00000250115.2	AK3P2	0	0	1	0	1	0	1	0
ENSG00000243328.1	RP11-520P18.1	0	0	1	1	0	0	1	0
ENSG00000261667.1	RP11-520P18.5	0	0	0	0	0	0	0	0
ENSG00000176956.8	LY6H	0	0	0	0	0	0	0	0
ENSG00000182851.2	GPIHBP1	0	0	0	0	0	0	0	0
ENSG00000181638.13	ZFP41	214	172	201	105	188	197	177	170
ENSG00000264668.1	ZFP41	1	0	0	0	0	0	0	0
ENSG00000250571.2	GLI4	289	263	273	142	318	375	231	219
ENSG00000253716.1	RP13-582O9.5	34	33	33	27	34	52	28	38
ENSG00000185730.3	ZNF696	122	98	112	43	91	156	100	92
ENSG00000272172.1	RP13-582O9.7	7	3	15	1	10	7	2	1
ENSG00000184428.8	TOP1MT	294	259	299	150	266	330	247	263
ENSG00000263660.1	AC087793.1	3	2	5	2	1	2	2	4
ENSG00000212221.1	RNU6-220P	0	0	0	0	0	0	0	0
ENSG00000254389.2	RHPN1-AS1	3	1	1	0	2	4	1	1
ENSG00000158106.8	RHPN1	6	4	11	5	8	18	4	2
ENSG00000253931.1	RP11-909N17.2	0	0	2	0	1	0	0	1
ENSG00000254338.1	RP11-909N17.3	0	1	1	0	0	0	0	0
ENSG00000182759.3	MAFA	0	1	0	0	0	1	0	3
ENSG00000014164.6	ZC3H3	583	484	587	295	532	704	259	300
ENSG00000254859.1	RP11-661A12.5	31	27	43	10	25	36	2	0
ENSG00000254144.2	7SK	0	0	0	0	0	0	0	0
ENSG00000104518.6	GSDMD	784	676	718	350	647	877	577	520
ENSG00000204839.4	MROH6	72	105	83	56	80	91	99	136
ENSG00000255050.1	RP11-661A12.9	4	7	1	1	1	2	0	2
ENSG00000147813.11	NAPRT1	417	355	365	180	320	432	229	293
ENSG00000254741.1	RP11-661A12.7	1	0	0	0	0	0	0	0
ENSG00000104529.13	EEF1D	4683	4351	5086	2242	4364	5074	3368	3053
ENSG00000179886.4	TIGD5	116	125	101	43	120	124	86	98
ENSG00000271912.1	RP11-661A12.14	44	46	41	42	60	56	48	69
ENSG00000104524.9	PYCRL	120	129	117	73	126	252	92	95
ENSG00000104522.11	TSTA3	565	457	536	255	552	678	419	384
ENSG00000254812.1	RP11-661A12.12	0	2	2	0	5	0	2	1
ENSG00000183309.7	ZNF623	460	397	604	278	536	556	482	432
ENSG00000252075.1	RNU7-109P	3	2	1	0	2	1	0	0
ENSG00000181135.11	ZNF707	31	40	43	23	44	50	36	37
ENSG00000181097.5	RP11-429J17.2	0	0	0	0	0	0	0	0
ENSG00000255181.2	CCDC166	0	0	0	0	0	0	0	0
ENSG00000254574.1	RP11-429J17.4	0	0	0	0	0	0	0	0
ENSG00000181085.10	MAPK15	0	0	0	0	0	2	1	2
ENSG00000254548.1	RP11-429J17.5	0	0	0	0	0	0	0	0
ENSG00000180921.6	FAM83H	8	11	21	10	17	29	8	15
ENSG00000265660.1	MIR4664	0	0	0	0	0	0	0	0
ENSG00000203499.6	FAM83H-AS1	0	0	1	0	0	3	0	1
ENSG00000254973.1	RP11-429J17.7	0	0	0	0	0	0	0	0
ENSG00000214733.4	RP11-429J17.8	0	0	0	0	0	0	0	0
ENSG00000180900.12	SCRIB	690	533	671	302	804	1027	520	504
ENSG00000216090.1	MIR937	0	0	0	0	0	0	0	0
ENSG00000179950.9	PUF60	595	561	663	305	684	963	518	491
ENSG00000255343.1	RP11-299M14.2	0	0	0	0	0	0	0	0
ENSG00000185189.11	NRBP2	377	518	580	357	621	956	437	660
ENSG00000264144.1	AC105049.1	0	0	0	0	0	0	0	0
ENSG00000227184.3	EPPK1	0	0	0	0	0	0	0	0
ENSG00000178209.10	PLEC	2555	3395	3959	2830	1886	5042	2736	5950
ENSG00000207574.1	MIR661	0	0	0	0	0	0	0	0
ENSG00000178685.9	PARP10	193	135	154	78	128	152	162	103
ENSG00000178719.12	GRINA	1261	1186	1542	921	1684	2002	1279	1308
ENSG00000186583.7	SPATC1	0	0	0	0	0	0	0	0
ENSG00000204791.4	CTD-3065J16.6	0	0	0	0	0	0	0	0
ENSG00000178814.11	OPLAH	86	92	113	75	96	189	69	113
ENSG00000255224.1	CTD-3065J16.9	0	0	0	0	0	0	0	0
ENSG00000178896.6	EXOSC4	28	21	37	22	36	44	27	19
ENSG00000197858.6	GPAA1	1121	850	1068	573	1067	1292	849	734
ENSG00000179091.4	CYC1	808	831	729	443	880	1074	552	605
ENSG00000179526.12	SHARPIN	799	744	822	447	768	1037	657	734
ENSG00000179632.5	MAF1	1965	1977	2286	1503	2227	3023	1734	2432
ENSG00000179698.9	KIAA1875	4	8	11	5	12	25	8	7
ENSG00000235173.2	FAM203A	16	23	21	10	5	13	18	19
ENSG00000227473.1	TSSK5P1	0	0	0	1	1	0	0	1
ENSG00000179832.13	MROH1	194	179	206	132	203	335	162	255
ENSG00000264721.1	AC104592.1	0	0	0	0	0	0	0	0
ENSG00000204775.4	KM-PA-2	0	0	0	0	0	0	0	0
ENSG00000187786.1	SCXB	0	0	0	0	0	0	0	0
ENSG00000230567.3	FAM203B	0	0	0	0	6	12	0	0
ENSG00000264987.1	AC110280.1	0	0	0	0	0	0	0	0
ENSG00000204771.5	CTD-3232M19.2	0	0	0	0	0	0	2	0
ENSG00000170727.7	BOP1	35	50	37	26	55	67	28	26
ENSG00000188686.2	SCXA	0	0	0	0	0	0	0	0
ENSG00000185122.6	HSF1	532	688	634	426	726	1034	513	758
ENSG00000254690.1	GS1-393G12.12	0	0	0	0	0	0	0	0
ENSG00000185000.5	DGAT1	206	189	190	124	248	350	180	204
ENSG00000170616.9	SCRT1	0	0	0	0	0	0	0	0
ENSG00000214597.4	TMEM249	0	0	0	0	0	0	0	0
ENSG00000271698.1	TMEM249	0	0	0	0	0	0	0	0
ENSG00000185803.4	SLC52A2	74	122	116	57	93	192	88	104
ENSG00000182325.6	FBXL6	92	94	75	49	70	142	51	70
ENSG00000173137.7	ADCK5	54	74	80	43	72	80	71	78
ENSG00000071894.10	CPSF1	1318	1209	1090	540	1347	1707	1094	1151
ENSG00000216133.1	MIR939	0	0	0	0	0	0	0	0
ENSG00000221802.1	MIR1234	0	0	0	0	0	0	0	0
ENSG00000272115.1	GS1-393G12.14	0	0	0	0	0	0	0	0
ENSG00000147804.5	SLC39A4	32	40	60	33	50	77	39	52
ENSG00000160948.9	VPS28	879	744	934	503	944	1142	877	1006
ENSG00000160949.12	TONSL	119	130	141	96	125	169	115	111
ENSG00000232600.2	AC084125.4	22	24	32	14	42	35	32	15
ENSG00000187954.8	CYHR1	1104	972	910	622	1068	1196	845	1005
ENSG00000254578.1	CTD-2517M22.16	0	0	0	0	0	0	0	0
ENSG00000167702.7	KIFC2	237	399	200	154	244	401	165	269
ENSG00000160973.7	FOXH1	3	2	2	2	3	0	1	1
ENSG00000160972.5	PPP1R16A	196	164	216	88	222	324	172	178
ENSG00000255182.1	CTD-2517M22.14	11	3	14	5	7	5	7	8
ENSG00000261139.1	CTD-2517M14.5	4	3	2	2	2	7	3	1
ENSG00000167701.9	GPT	31	25	31	6	26	51	22	20
ENSG00000167700.4	MFSD3	114	99	148	61	145	223	116	119
ENSG00000160957.8	RECQL4	96	99	109	46	88	139	91	97
ENSG00000265393.1	CTD-2517M22.17	1	1	1	1	1	0	0	0
ENSG00000160959.3	LRRC14	502	448	533	244	506	668	438	422
ENSG00000254402.2	LRRC24	0	0	0	0	0	0	0	0
ENSG00000213563.2	C8orf82	303	348	304	191	304	443	291	405
ENSG00000147799.7	ARHGAP39	87	66	88	44	124	113	89	64
ENSG00000255681.1	AC084125.1	0	0	0	0	0	0	0	0
ENSG00000256822.1	AC084125.2	0	0	0	0	0	0	0	0
ENSG00000265295.1	AC084125.3	0	0	0	0	0	0	0	0
ENSG00000255456.1	CTD-2517M22.9	0	0	0	0	0	0	0	0
ENSG00000254533.1	AF186192.1	0	0	1	2	0	0	0	0
ENSG00000255085.4	AF186192.5	3	2	15	3	4	1	0	1
ENSG00000263612.1	AF186192.6	0	0	1	1	0	0	0	0
ENSG00000198169.4	ZNF251	547	422	690	341	717	681	506	529
ENSG00000196378.7	ZNF34	74	61	89	46	62	69	57	75
ENSG00000244307.2	RN7SL395P	0	0	1	1	1	0	0	0
ENSG00000161016.11	RPL8	19580	18344	17512	8989	15966	19151	11435	11778
ENSG00000197363.5	ZNF517	229	212	242	149	216	251	192	230
ENSG00000147789.11	ZNF7	259	202	338	180	358	339	244	240
ENSG00000170619.8	COMMD5	210	234	227	114	219	280	162	212
ENSG00000196150.9	ZNF250	178	102	217	77	226	156	159	139
ENSG00000263640.1	AF235103.1	0	0	0	0	0	0	0	0
ENSG00000170631.10	ZNF16	172	95	183	82	193	138	134	121
ENSG00000196922.6	ZNF252P	408	330	649	359	244	286	367	325
ENSG00000255164.1	RP5-1047A19.4	0	0	0	0	0	0	0	0
ENSG00000254618.1	TMED10P1	0	0	0	0	0	0	0	0
ENSG00000255559.1	ZNF252P-AS1	16	6	11	6	5	2	10	5
ENSG00000255530.1	RP5-1047A19.6	0	0	0	0	0	0	0	0
ENSG00000255000.1	AC139103.1	1	0	0	0	3	1	2	1
ENSG00000182307.8	C8orf33	996	815	975	685	1115	1387	832	957
ENSG00000236875.2	DDX11L5	0	0	0	0	0	0	0	0
ENSG00000181404.13	XXyac-YRM2039.2	71	60	110	58	97	98	86	105
ENSG00000227518.2	MIR1302-2	3	0	2	3	1	1	3	2
ENSG00000218839.3	FAM138C	0	0	0	0	0	0	0	1
ENSG00000144140.5	RP11-143M1.7	9	3	16	5	4	5	10	0
ENSG00000225655.1	RP11-143M1.2	25	40	80	29	17	27	20	13
ENSG00000227917.1	RP11-143M1.3	0	0	0	0	0	0	0	0
ENSG00000231808.1	RP11-143M1.4	0	0	0	0	0	0	0	0
ENSG00000170122.4	FOXD4	3	3	3	1	2	3	7	3
ENSG00000172785.14	CBWD1	91	89	91	53	102	132	114	115
ENSG00000183784.5	C9orf66	0	0	1	0	1	0	1	1
ENSG00000107099.11	DOCK8	9	9	19	11	28	33	12	9
ENSG00000235880.1	RP11-59O6.3	0	0	0	0	0	0	0	0
ENSG00000227155.3	RP11-165F24.3	0	1	1	0	0	4	1	0
ENSG00000107104.14	KANK1	634	916	1087	1330	844	2167	728	2446
ENSG00000235330.2	RP11-165F24.2	0	0	1	2	1	1	0	2
ENSG00000228115.1	RP11-165F24.5	0	0	1	0	0	0	1	0
ENSG00000264949.1	RN7SL412P	0	0	0	0	0	0	0	0
ENSG00000226403.1	RP11-31F19.1	2	1	1	0	1	0	2	0
ENSG00000202172.1	RNU6-1327P	0	0	0	0	0	0	0	0
ENSG00000229875.1	RP11-130C19.1	0	0	0	0	0	0	0	0
ENSG00000227914.3	RP11-130C19.3	0	0	0	0	0	0	0	0
ENSG00000137090.7	DMRT1	0	0	0	0	0	0	0	0
ENSG00000064218.4	DMRT3	0	0	0	0	0	0	0	0
ENSG00000252991.1	RNU6-1073P	0	0	0	0	0	0	0	0
ENSG00000228783.1	RP11-147I11.1	0	0	0	0	0	0	0	0
ENSG00000173253.10	DMRT2	0	0	0	0	0	2	2	1
ENSG00000224836.1	RP11-341G2.3	0	0	0	0	0	0	0	0
ENSG00000236594.2	RPS27AP14	0	0	0	0	0	0	0	0
ENSG00000233575.2	RP11-459D20.1	0	0	0	0	0	0	0	0
ENSG00000202383.1	RNA5SP279	0	0	0	0	0	0	0	0
ENSG00000224092.1	RP11-443B9.1	0	0	0	0	0	0	0	0
ENSG00000080503.15	SMARCA2	3286	2853	4264	2710	2936	4163	3211	4185
ENSG00000236199.1	RP11-264I13.2	12	15	20	14	12	15	7	17
ENSG00000222973.1	RNU2-25P	0	0	0	0	0	0	0	0
ENSG00000264615.1	RN7SL592P	0	0	1	0	0	1	0	0
ENSG00000236404.4	RP11-125B21.2	19	17	74	17	37	35	34	16
ENSG00000231052.1	RP11-91N2.3	0	0	0	0	0	0	0	0
ENSG00000147852.11	VLDLR	1446	1030	2938	1020	1185	2084	1594	1347
ENSG00000168263.8	KCNV2	1	2	1	0	0	1	0	1
ENSG00000080608.9	KIAA0020	354	419	534	311	578	807	374	399
ENSG00000236496.2	RP11-255J3.2	6	5	8	7	13	8	6	5
ENSG00000229184.2	RP11-255J3.3	0	0	0	0	0	0	0	0
ENSG00000227835.4	CARM1P1	0	0	0	0	0	0	0	0
ENSG00000221450.2	AL589675.1	0	0	0	0	0	0	0	0
ENSG00000236511.1	RP11-32F11.2	0	0	0	0	0	0	0	0
ENSG00000080298.11	RFX3	127	93	155	81	148	198	116	116
ENSG00000215297.3	RP11-62E14.2	0	0	0	0	0	0	0	0
ENSG00000203286.4	AL365202.1	0	0	0	0	0	0	0	0
ENSG00000232104.2	RP11-509J21.1	5	2	7	3	14	9	13	6
ENSG00000237359.1	RP11-509J21.2	0	0	1	0	0	0	0	0
ENSG00000235326.1	RP11-509J21.3	5	2	6	6	11	10	4	3
ENSG00000226669.2	RP11-509J21.4	0	0	1	0	0	0	1	0
ENSG00000107249.17	GLIS3	566	649	759	524	713	1231	659	837
ENSG00000236724.1	RP11-252M18.3	0	0	0	0	0	1	0	0
ENSG00000237009.2	GLIS3-AS1	0	1	0	0	0	0	0	0
ENSG00000230001.1	RP11-70J12.1	0	0	0	0	0	0	0	0
ENSG00000228322.1	RP11-358M14.2	0	0	1	1	0	0	0	1
ENSG00000221730.1	AL162419.1	0	0	0	0	0	0	0	0
ENSG00000200941.1	RNU6-694P	0	0	0	0	0	0	0	0
ENSG00000106688.7	SLC1A1	257	356	1026	670	267	773	636	939
ENSG00000106686.12	SPATA6L	15	9	20	9	12	10	12	4
ENSG00000225893.1	RP11-6J24.3	0	0	0	0	0	0	0	0
ENSG00000205808.4	PPAPDC2	145	111	185	139	189	218	128	131
ENSG00000273061.1	RP11-6J24.6	7	6	5	3	10	10	8	9
ENSG00000106993.7	CDC37L1	348	439	404	382	380	500	260	479
ENSG00000147853.12	AK3	2090	1920	2724	1756	2764	3203	2586	2774
ENSG00000270639.1	RP11-307I14.4	0	0	0	0	0	0	0	0
